Date,Channel,MKTer,Chiến dịch,Chi phí Marketing,Impression,Reach,Click,Share,Cmt,Inbox,Lead MKT,Đơn hàng,Doanh thu,Paid Revenue 1,Giá Lead,Đơn/Lead,CPM,CPC,"Giá Mess
(Cmt + Inbox)",ME1 (ME đã bao gồm thuế + phí)
11/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,2,1,"499,000",0,0,0.5,0,0,0,0
12/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2020,FB,DucVu,Brand,"297,061","75,338","52,447",113,0,1,0,0,0,0,0,0,0,"3,943","2,629","297,061","320,826"
12/07/2020,FB,NgocNgo,CVS,"716,580","9,126","8,072",63,1,5,0,43,30,"17,798,217","15,390,000","16,665",0.7,"78,521","11,374","143,316","773,906"
12/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2020,FB,GiangPhan,CVS,"4,470,122","39,571","34,645",144,3,20,0,25,20,"9,914,913","7,984,000","178,805",0.8,"112,965","31,043","223,506","4,827,732"
12/07/2020,FB,AnhNguyen08,CVS,"519,900","14,128","13,312",44,1,1,0,1,0,0,0,"519,900",0,"36,799","11,816","519,900","561,492"
12/07/2020,FB,TungTran,CVS,"471,530","6,673","6,181",15,0,2,0,1,1,"954,609",0,"471,530",1,"70,662","31,435","235,765","509,252"
12/07/2020,FB,AnhTrinh,CVS,"350,967","4,763","4,399",15,2,0,0,3,3,"1,497,000","1,497,000","116,989",1,"73,686","23,398",0,"379,044"
12/07/2020,FB,YenNguyen02,CVS,0,"50,904","44,439",196,8,16,0,0,0,0,0,0,0,0,0,0,0
12/07/2020,FB,ThuHoang,CVS,"141,599","2,104","1,994",9,0,0,0,0,0,0,0,0,0,"67,300","15,733",0,"152,927"
12/07/2020,Google,TienTran,Search,"224,871","4,443",0,130,0,0,0,4,2,"998,000","998,000","56,218",0.5,"50,612","1,730",0,"224,871"
12/07/2020,Google,TienTran,Discovery,"397,988","22,167",0,789,0,0,0,5,3,"1,497,000","1,497,000","79,598",0.6,"17,954",504,0,"397,988"
12/07/2020,Google,TienTran,PerMax,"185,360","5,341",0,56,0,0,0,0,0,0,0,0,0,"34,705","3,310",0,"185,360"
12/07/2020,Google,TienTran,Guu-Search,"27,788",313,0,11,0,0,0,0,0,0,0,0,0,"88,780","2,526",0,"27,788"
12/07/2020,Google,TienTran,Guu-Discovery,"54,812","4,805",0,196,0,0,0,1,0,0,0,"54,812",0,"11,407",280,0,"54,812"
12/07/2020,Google,TienTran,Guu-PerMax,"162,916","7,258",0,126,0,0,0,2,2,"998,000","998,000","81,458",1,"22,446","1,293",0,"162,916"
12/07/2020,Tiktok,NgocNgo,CVS,0,0,0,0,0,0,0,2,2,"976,304","499,000",0,1,0,0,0,0
13/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13/07/2020,FB,DucVu,Brand,"478,436","117,285","78,323",162,0,0,0,0,0,0,0,0,0,"4,079","2,953",0,"516,711"
13/07/2020,FB,NgocNgo,CVS,"474,770","5,771","5,190",30,0,1,0,36,26,"12,930,609","11,976,000","13,188",0.72,"82,268","15,826","474,770","512,752"
13/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/07/2020,FB,GiangPhan,CVS,"3,161,335","50,888","45,134",323,6,22,0,17,14,"6,942,609","5,988,000","185,961",0.82,"62,123","9,787","143,697","3,414,242"
13/07/2020,FB,AnhNguyen08,CVS,"1,087,243","27,175","23,872",57,4,7,0,3,2,"998,000","998,000","362,414",0.67,"40,009","19,074","155,320","1,174,222"
13/07/2020,FB,TungTran,CVS,"152,086","1,996","1,920",2,0,0,0,0,0,0,0,0,0,"76,195","76,043",0,"164,253"
13/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/07/2020,FB,YenNguyen02,CVS,0,"39,820","34,674",171,5,11,0,0,0,0,0,0,0,0,0,0,0
13/07/2020,FB,ThuHoang,CVS,"965,829","15,381","14,036",44,1,5,0,7,6,"3,449,609","2,495,000","137,976",0.86,"62,794","21,951","193,166","1,043,095"
13/07/2020,Google,TienTran,Search,"160,537","4,049",0,123,0,0,0,1,1,"477,304",0,"160,537",1,"39,649","1,305",0,"160,537"
13/07/2020,Google,TienTran,Discovery,"397,025","21,550",0,868,0,0,0,0,0,0,0,0,0,"18,423",457,0,"397,025"
13/07/2020,Google,TienTran,PerMax,"120,339","4,287",0,44,0,0,0,1,1,"499,000","499,000","120,339",1,"28,071","2,735",0,"120,339"
13/07/2020,Google,TienTran,Guu-Search,"14,510",286,0,8,0,0,0,0,0,0,0,0,0,"50,734","1,814",0,"14,510"
13/07/2020,Google,TienTran,Guu-Discovery,"91,273","6,149",0,220,0,0,0,1,1,"499,000","499,000","91,273",1,"14,844",415,0,"91,273"
13/07/2020,Google,TienTran,Guu-PerMax,"175,195","5,755",0,48,0,0,0,2,2,"998,000","998,000","87,598",1,"30,442","3,650",0,"175,195"
13/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,2,1,"499,000",0,0,0.5,0,0,0,0
14/07/2020,FB,DucVu,Brand,"566,595","135,012","85,376",159,0,0,0,0,0,0,0,0,0,"4,197","3,563",0,"611,923"
14/07/2020,FB,NgocNgo,CVS,"944,402",0,0,0,0,0,0,54,35,"17,898,913","16,467,000","17,489",0.65,0,0,0,"1,019,954"
14/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2020,FB,GiangPhan,CVS,"5,980,672","36,996","34,080",273,3,21,0,20,16,"8,396,217","6,487,000","299,034",0.8,"161,657","21,907","284,794","6,459,126"
14/07/2020,FB,AnhNguyen08,CVS,"758,666","10,143","8,288",18,2,1,0,1,1,"499,000","499,000","758,666",1,"74,797","42,148","758,666","819,359"
14/07/2020,FB,TungTran,CVS,"484,790","6,444","5,542",17,0,1,0,3,2,"1,475,304","998,000","161,597",0.67,"75,231","28,517","484,790","523,573"
14/07/2020,FB,AnhTrinh,CVS,"154,715","2,020","1,969",4,0,0,0,0,0,0,0,0,0,"76,592","38,679",0,"167,092"
14/07/2020,FB,YenNguyen02,CVS,0,"74,468","63,871",204,8,27,0,0,0,0,0,0,0,0,0,0,0
14/07/2020,FB,ThuHoang,CVS,"879,832","13,241","11,696",75,0,4,0,6,5,"2,928,913","1,497,000","146,639",0.83,"66,448","11,731","219,958","950,219"
14/07/2020,Google,TienTran,Search,"208,256","4,581",0,139,0,0,0,2,1,"499,000","499,000","104,128",0.5,"45,461","1,498",0,"208,256"
14/07/2020,Google,TienTran,Discovery,"383,842","18,663",0,847,0,0,0,1,1,"499,000","499,000","383,842",1,"20,567",453,0,"383,842"
14/07/2020,Google,TienTran,PerMax,"147,711","5,250",0,54,0,0,0,3,2,"998,000","998,000","49,237",0.67,"28,135","2,735",0,"147,711"
14/07/2020,Google,TienTran,Guu-Search,"36,925",381,0,15,0,0,0,0,0,0,0,0,0,"96,916","2,462",0,"36,925"
14/07/2020,Google,TienTran,Guu-Discovery,"91,221","6,010",0,259,0,0,0,0,0,0,0,0,0,"15,178",352,0,"91,221"
14/07/2020,Google,TienTran,Guu-PerMax,"179,578","6,109",0,60,0,0,0,1,1,"499,000","499,000","179,578",1,"29,396","2,993",0,"179,578"
14/07/2020,FB,NhiLanh,Brand,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
15/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,3,2,"976,304","499,000",0,0.67,0,0,0,0
15/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15/07/2020,FB,DucVu,Brand,"556,408","142,254","91,215",201,0,0,0,0,0,0,0,0,0,"3,911","2,768",0,"600,921"
15/07/2020,FB,NgocNgo,CVS,"288,203","4,395","4,125",16,0,2,0,19,18,"9,131,826","6,268,000","15,169",0.95,"65,575","18,013","144,102","311,259"
15/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/07/2020,FB,GiangPhan,CVS,"3,637,233","47,886","42,632",235,7,22,0,19,12,"5,966,304","5,489,000","191,433",0.63,"75,956","15,478","165,329","3,928,212"
15/07/2020,FB,AnhNguyen08,CVS,"216,260","4,091","3,880",10,0,0,0,1,1,"477,304",0,"216,260",1,"52,862","21,626",0,"233,561"
15/07/2020,FB,TungTran,CVS,"747,660","12,015","10,426",26,0,4,0,5,4,"1,996,000","1,996,000","149,532",0.8,"62,227","28,756","186,915","807,473"
15/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/07/2020,FB,YenNguyen02,CVS,0,"57,474","52,016",216,5,33,0,0,0,0,0,0,0,0,0,0,0
15/07/2020,FB,ThuHoang,CVS,"647,270","9,246","7,928",69,0,3,0,4,3,"1,497,000","998,000","161,818",0.75,"70,005","9,381","215,757","699,052"
15/07/2020,Google,TienTran,Search,"248,694","5,078",0,148,0,0,0,3,2,"976,304","499,000","82,898",0.67,"48,975","1,680",0,"248,694"
15/07/2020,Google,TienTran,Discovery,"386,013","20,113",0,892,0,0,0,5,4,"1,996,000","1,996,000","77,203",0.8,"19,192",433,0,"386,013"
15/07/2020,Google,TienTran,PerMax,"230,469","6,011",0,79,0,0,0,2,1,"499,000","499,000","115,235",0.5,"38,341","2,917",0,"230,469"
15/07/2020,Google,TienTran,Guu-Search,"45,297",381,0,19,0,0,0,0,0,0,0,0,0,"118,890","2,384",0,"45,297"
15/07/2020,Google,TienTran,Guu-Discovery,"100,246","3,691",0,170,0,0,0,0,0,0,0,0,0,"27,160",590,0,"100,246"
15/07/2020,Google,TienTran,Guu-PerMax,"181,115","3,763",0,79,0,0,0,1,1,"499,000","499,000","181,115",1,"48,130","2,293",0,"181,115"
15/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
16/07/2020,FB,DucVu,Brand,"610,250","161,804","100,674",229,0,0,0,0,0,0,0,0,0,"3,772","2,665",0,"659,070"
16/07/2020,FB,NgocNgo,CVS,"103,377","1,701","1,652",11,0,0,0,12,8,"3,948,609","2,495,000","8,615",0.67,"60,774","9,398",0,"111,647"
16/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020,FB,GiangPhan,CVS,"2,573,621","35,324","31,864",227,6,17,0,31,24,"11,433,609","10,479,000","83,020",0.77,"72,858","11,338","151,389","2,779,511"
16/07/2020,FB,AnhNguyen08,CVS,"1,143,834","19,522","16,194",35,1,1,0,1,1,"499,000","499,000","1,143,834",1,"58,592","32,681","1,143,834","1,235,341"
16/07/2020,FB,TungTran,CVS,"383,518","5,559","5,288",12,1,1,0,0,0,0,0,0,0,"68,990","31,960","383,518","414,199"
16/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020,FB,YenNguyen02,CVS,0,"34,234","30,987",108,4,17,0,0,0,0,0,0,0,0,0,0,0
16/07/2020,FB,ThuHoang,CVS,"103,565","1,971","1,853",4,0,1,0,1,0,0,0,"103,565",0,"52,544","25,891","103,565","111,850"
16/07/2020,Google,TienTran,Search,"205,442","3,935",0,111,0,0,0,3,3,"1,777,000","1,777,000","68,481",1,"52,209","1,851",0,"205,442"
16/07/2020,Google,TienTran,Discovery,"300,050","19,747",0,908,0,0,0,1,1,"477,304",0,"300,050",1,"15,195",330,0,"300,050"
16/07/2020,Google,TienTran,PerMax,"193,149","10,249",0,70,0,0,0,1,1,"499,000","499,000","193,149",1,"18,846","2,759",0,"193,149"
16/07/2020,Google,TienTran,Guu-Search,"12,529",327,0,10,0,0,0,0,0,0,0,0,0,"38,315","1,253",0,"12,529"
16/07/2020,Google,TienTran,Guu-Discovery,"90,979","8,167",0,312,0,0,0,0,0,0,0,0,0,"11,140",292,0,"90,979"
16/07/2020,Google,TienTran,Guu-PerMax,"117,047","4,658",0,61,0,0,0,0,0,0,0,0,0,"25,128","1,919",0,"117,047"
16/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17/07/2020,FB,DucVu,Brand,"606,351","170,687","107,363",222,0,0,0,0,0,0,0,0,0,"3,552","2,731",0,"654,859"
17/07/2020,FB,NgocNgo,CVS,"218,764","3,271","3,189",25,0,1,0,41,25,"12,453,304","11,976,000","5,336",0.61,"66,880","8,751","218,764","236,265"
17/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/07/2020,FB,GiangPhan,CVS,"2,685,579","17,672","15,620",227,14,15,0,19,15,"7,441,609","6,487,000","141,346",0.79,"151,968","11,831","179,039","2,900,425"
17/07/2020,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/07/2020,FB,TungTran,CVS,"636,406","9,259","8,675",20,1,5,0,3,2,"998,000","998,000","212,135",0.67,"68,734","31,820","127,281","687,318"
17/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/07/2020,FB,YenNguyen02,CVS,0,"51,942","45,381",190,7,17,0,0,0,0,0,0,0,0,0,0,0
17/07/2020,FB,ThuHoang,CVS,"39,866",798,754,0,0,0,0,0,0,0,0,0,0,"49,957",0,0,"43,055"
17/07/2020,Google,TienTran,Search,"314,199","5,033",0,167,0,0,0,2,1,"477,304",0,"157,100",0.5,"62,428","1,881",0,"314,199"
17/07/2020,Google,TienTran,Discovery,"344,280","20,549",0,"1,022",0,0,0,3,3,"1,475,304","998,000","114,760",1,"16,754",337,0,"344,280"
17/07/2020,Google,TienTran,PerMax,"230,948","7,885",0,60,0,0,0,2,2,"998,000","998,000","115,474",1,"29,290","3,849",0,"230,948"
17/07/2020,Google,TienTran,Guu-Search,"50,031",357,0,16,0,0,0,0,0,0,0,0,0,"140,143","3,127",0,"50,031"
17/07/2020,Google,TienTran,Guu-Discovery,"68,334","5,645",0,199,0,0,0,1,1,"499,000","499,000","68,334",1,"12,105",343,0,"68,334"
17/07/2020,Google,TienTran,Guu-PerMax,"260,441","8,205",0,123,0,0,0,0,0,0,0,0,0,"31,742","2,117",0,"260,441"
17/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/07/2020,FB,DucVu,Brand,"553,487","155,501","104,037",244,0,0,0,0,0,0,0,0,0,"3,559","2,268",0,"597,766"
18/07/2020,FB,NgocNgo,CVS,"228,734","2,678","2,463",9,0,3,0,25,15,"7,441,609","5,988,000","9,149",0.6,"85,412","25,415","76,245","247,033"
18/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/07/2020,FB,GiangPhan,CVS,"2,585,748","35,167","31,695",235,8,13,0,12,9,"3,948,609","2,495,000","215,479",0.75,"73,528","11,003","198,904","2,792,608"
18/07/2020,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/07/2020,FB,TungTran,CVS,"334,409","4,484","4,105",10,0,2,0,0,0,0,0,0,0,"74,578","33,441","167,205","361,162"
18/07/2020,FB,AnhTrinh,CVS,"350,561","5,345","4,449",14,1,2,0,1,1,"499,000","499,000","350,561",1,"65,587","25,040","175,281","378,606"
18/07/2020,FB,YenNguyen02,CVS,0,"50,339","44,731",187,4,13,0,0,0,0,0,0,0,0,0,0,0
18/07/2020,FB,ThuHoang,CVS,"253,489","4,097","3,733",19,0,1,0,0,0,0,0,0,0,"61,872","13,342","253,489","273,768"
18/07/2020,Google,TienTran,Search,"355,002","5,483",0,166,0,0,0,0,0,0,0,0,0,"64,746","2,139",0,"355,002"
18/07/2020,Google,TienTran,Discovery,"390,731","23,527",0,999,0,0,0,1,1,"499,000","499,000","390,731",1,"16,608",391,0,"390,731"
18/07/2020,Google,TienTran,PerMax,"147,569","7,179",0,60,0,0,0,1,1,"499,000","499,000","147,569",1,"20,556","2,459",0,"147,569"
18/07/2020,Google,TienTran,Guu-Search,"58,491",410,0,17,0,0,0,0,0,0,0,0,0,"142,661","3,441",0,"58,491"
18/07/2020,Google,TienTran,Guu-Discovery,"114,432","6,500",0,266,0,0,0,0,0,0,0,0,0,"17,605",430,0,"114,432"
18/07/2020,Google,TienTran,Guu-PerMax,"146,879","7,010",0,56,0,0,0,1,1,"499,000","499,000","146,879",1,"20,953","2,623",0,"146,879"
18/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
19/07/2020,FB,DucVu,Brand,"694,757","182,157","117,195",229,0,0,0,0,0,0,0,0,0,"3,814","3,034",0,"750,338"
19/07/2020,FB,NgocNgo,CVS,"287,679","6,110","5,646",14,0,3,0,40,24,"12,256,000","10,978,000","7,192",0.6,"47,083","20,549","95,893","310,693"
19/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/07/2020,FB,GiangPhan,CVS,"2,412,918","31,765","28,520",206,10,17,0,19,16,"7,918,913","6,487,000","126,996",0.84,"75,962","11,713","141,936","2,605,951"
19/07/2020,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/07/2020,FB,TungTran,CVS,"504,089","8,672","8,010",16,6,0,0,6,5,"2,495,000","1,996,000","84,015",0.83,"58,128","31,506",0,"544,416"
19/07/2020,FB,AnhTrinh,CVS,"281,764","3,288","2,937",7,0,1,0,2,2,"998,000","998,000","140,882",1,"85,695","40,252","281,764","304,305"
19/07/2020,FB,YenNguyen02,CVS,0,"67,802","59,521",211,7,23,0,0,0,0,0,0,0,0,0,0,0
19/07/2020,FB,ThuHoang,CVS,"440,225","5,960","5,121",53,0,1,0,3,3,"1,497,000","1,497,000","146,742",1,"73,863","8,306","440,225","475,443"
19/07/2020,Google,TienTran,Search,"396,885","5,416",0,162,0,0,0,3,3,"1,475,304","998,000","132,295",1,"73,280","2,450",0,"396,885"
19/07/2020,Google,TienTran,Discovery,"395,116","23,546",0,988,0,0,0,1,1,"477,304",0,"395,116",1,"16,781",400,0,"395,116"
19/07/2020,Google,TienTran,PerMax,"258,371","10,819",0,134,0,0,0,3,3,"1,475,304","998,000","86,124",1,"23,881","1,928",0,"258,371"
19/07/2020,Google,TienTran,Guu-Search,"59,213",351,0,16,0,0,0,1,1,"499,000","499,000","59,213",1,"168,698","3,701",0,"59,213"
19/07/2020,Google,TienTran,Guu-Discovery,"114,694","7,295",0,322,0,0,0,1,1,"499,000","499,000","114,694",1,"15,722",356,0,"114,694"
19/07/2020,Google,TienTran,Guu-PerMax,"209,451","7,022",0,101,0,0,0,0,0,0,0,0,0,"29,828","2,074",0,"209,451"
19/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
20/07/2020,FB,DucVu,Brand,"739,234","178,692","118,181",207,0,0,0,0,0,0,0,0,0,"4,137","3,571",0,"798,373"
20/07/2020,FB,NgocNgo,CVS,"544,611","9,324","8,186",37,0,1,0,71,59,"29,289,130","25,449,000","7,671",0.83,"58,410","14,719","544,611","588,180"
20/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/07/2020,FB,GiangPhan,CVS,"1,778,217","24,181","22,316",145,5,15,0,9,5,"2,473,304","1,996,000","197,580",0.56,"73,538","12,264","118,548","1,920,474"
20/07/2020,FB,AnhNguyen08,CVS,"122,290","1,811","1,751",1,0,0,0,0,0,0,0,0,0,"67,526","122,290",0,"132,073"
20/07/2020,FB,TungTran,CVS,"621,441","8,108","7,431",13,2,3,0,3,1,"499,000","499,000","207,147",0.33,"76,645","47,803","207,147","671,156"
20/07/2020,FB,AnhTrinh,CVS,"120,280","1,972","1,877",7,1,0,0,0,0,0,0,0,0,"60,994","17,183",0,"129,902"
20/07/2020,FB,YenNguyen02,CVS,0,"86,281","71,891",297,14,32,0,0,0,0,0,0,0,0,0,0,0
20/07/2020,FB,ThuHoang,CVS,"1,094,505","13,847","12,092",147,4,1,0,9,8,"3,992,000","3,992,000","121,612",0.89,"79,043","7,446","1,094,505","1,182,065"
20/07/2020,Google,TienTran,Search,"433,701","5,261",0,168,0,0,0,4,3,"1,497,000","1,497,000","108,425",0.75,"82,437","2,582",0,"433,701"
20/07/2020,Google,TienTran,Discovery,"357,740","23,395",0,"1,021",0,0,0,1,1,"499,000","499,000","357,740",1,"15,291",350,0,"357,740"
20/07/2020,Google,TienTran,PerMax,"237,545","8,451",0,78,0,0,0,0,0,0,0,0,0,"28,109","3,045",0,"237,545"
20/07/2020,Google,TienTran,Guu-Search,"59,213",351,0,16,0,0,0,0,0,0,0,0,0,"168,698","3,701",0,"59,213"
20/07/2020,Google,TienTran,Guu-Discovery,"114,694","7,295",0,322,0,0,0,0,0,0,0,0,0,"15,722",356,0,"114,694"
20/07/2020,Google,TienTran,Guu-PerMax,"209,451","7,022",0,101,0,0,0,1,1,"499,000","499,000","209,451",1,"29,828","2,074",0,"209,451"
20/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,2,2,"998,000","998,000",0,1,0,0,0,0
21/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/07/2020,FB,DucVu,Brand,"734,976","170,308","115,620",207,0,0,0,0,0,0,0,0,0,"4,316","3,551",0,"793,774"
21/07/2020,FB,NgocNgo,CVS,"800,086","11,815","10,248",38,0,2,0,60,44,"21,847,522","18,463,000","13,335",0.73,"67,718","21,055","400,043","864,093"
21/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/07/2020,FB,GiangPhan,CVS,"3,659,012","45,255","40,048",260,12,22,0,22,17,"8,719,609","7,765,000","166,319",0.77,"80,853","14,073","166,319","3,951,733"
21/07/2020,FB,AnhNguyen08,CVS,"186,819","1,869","1,713",3,1,0,0,2,2,"998,000","998,000","93,410",1,"99,957","62,273",0,"201,765"
21/07/2020,FB,TungTran,CVS,"455,772","5,076","4,639",18,0,0,0,1,0,0,0,"455,772",0,"89,790","25,321",0,"492,234"
21/07/2020,FB,AnhTrinh,CVS,"259,081","4,477","4,147",13,3,0,0,1,1,"499,000","499,000","259,081",1,"57,869","19,929",0,"279,807"
21/07/2020,FB,YenNguyen02,CVS,0,"60,575","49,760",233,12,23,0,0,0,0,0,0,0,0,0,0,0
21/07/2020,FB,ThuHoang,CVS,"656,733","8,361","7,578",78,2,1,0,2,2,"998,000","998,000","328,367",1,"78,547","8,420","656,733","709,272"
21/07/2020,Google,TienTran,Search,"354,209","5,253",0,156,0,0,0,2,2,"998,000","998,000","177,105",1,"67,430","2,271",0,"354,209"
21/07/2020,Google,TienTran,Discovery,"269,457","17,407",0,772,0,0,0,2,2,"976,304","499,000","134,729",1,"15,480",349,0,"269,457"
21/07/2020,Google,TienTran,PerMax,"210,046","6,715",0,89,0,0,0,0,0,0,0,0,0,"31,280","2,360",0,"210,046"
21/07/2020,Google,TienTran,Guu-Search,"18,697",403,0,13,0,0,0,0,0,0,0,0,0,"46,395","1,438",0,"18,697"
21/07/2020,Google,TienTran,Guu-Discovery,"13,941","1,026",0,46,0,0,0,0,0,0,0,0,0,"13,588",303,0,"13,941"
21/07/2020,Google,TienTran,Guu-PerMax,"153,910","7,107",0,85,0,0,0,0,0,0,0,0,0,"21,656","1,811",0,"153,910"
21/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,3,1,"499,000","499,000",0,0.33,0,0,0,0
22/07/2020,FB,DucVu,Brand,"716,031","183,688","121,696",233,1,0,0,0,0,0,0,0,0,"3,898","3,073",0,"773,313"
22/07/2020,FB,NgocNgo,CVS,"581,626","8,190","7,240",37,0,0,0,29,28,"13,906,913","11,976,000","20,056",0.97,"71,017","15,720",0,"628,156"
22/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/07/2020,FB,GiangPhan,CVS,"3,085,632","39,498","34,828",211,9,13,0,26,19,"9,415,913","7,485,000","118,678",0.73,"78,121","14,624","237,356","3,332,483"
22/07/2020,FB,AnhNguyen08,CVS,"170,463","1,915","1,877",4,1,0,0,0,0,0,0,0,0,"89,015","42,616",0,"184,100"
22/07/2020,FB,TungTran,CVS,"152,693","1,849","1,782",4,0,1,0,0,0,0,0,0,0,"82,581","38,173","152,693","164,908"
22/07/2020,FB,AnhTrinh,CVS,"155,661","2,546","2,387",30,0,0,0,0,0,0,0,0,0,"61,139","5,189",0,"168,114"
22/07/2020,FB,YenNguyen02,CVS,0,"38,447","33,913",111,5,11,0,0,0,0,0,0,0,0,0,0,0
22/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/07/2020,Google,TienTran,Search,"361,577","6,493",0,174,0,0,0,3,2,"976,304","499,000","120,526",0.67,"55,687","2,078",0,"361,577"
22/07/2020,Google,TienTran,Discovery,"409,205","22,238",0,950,0,0,0,1,1,"499,000","499,000","409,205",1,"18,401",431,0,"409,205"
22/07/2020,Google,TienTran,PerMax,"209,518","9,146",0,113,0,0,0,2,2,"998,000","998,000","104,759",1,"22,908","1,854",0,"209,518"
22/07/2020,Google,TienTran,Guu-Search,"35,836",430,0,15,0,0,0,0,0,0,0,0,0,"83,340","2,389",0,"35,836"
22/07/2020,Google,TienTran,Guu-Discovery,"153,909","7,300",0,354,0,0,0,2,2,"998,000","998,000","76,955",1,"21,083",435,0,"153,909"
22/07/2020,Google,TienTran,Guu-PerMax,"248,085","8,101",0,214,0,0,0,0,0,0,0,0,0,"30,624","1,159",0,"248,085"
